customer_id,name,sex,state,age,is_married,active_since,event_time
C280,christopher preston,M,arizona,34,True,2017-08-20 16:33:11,2023-05-22T14:15:48.456Z
C281,kim edwards,F,tennessee,79,True,2018-05-09 07:44:12,2023-05-22T14:15:48.458Z
C282,guy wong,M,delaware,86,False,2018-11-27 13:02:18,2023-05-22T14:15:48.459Z
C283,bethany summers,F,pennsylvania,23,True,2018-05-25 18:38:43,2023-05-22T14:15:48.461Z
C284,john wang,M,kansas,78,True,2017-07-31 22:13:58,2023-05-22T14:15:48.463Z
C285,krystal conner,F,michigan,87,True,2016-01-30 16:24:16,2023-05-22T14:15:48.464Z
C286,william turner,M,louisiana,36,False,2016-01-29 15:27:27,2023-05-22T14:15:48.466Z
C287,nicholas taylor,M,california,59,False,2016-04-21 20:28:50,2023-05-22T14:15:48.467Z
C288,zachary chavez,M,colorado,65,False,2016-06-15 02:20:38,2023-05-22T14:15:48.469Z
C289,michael henderson,M,new jersey,46,True,2017-03-08 08:25:32,2023-05-22T14:15:48.471Z
C290,joshua ali,M,alabama,22,True,2017-05-01 05:17:19,2023-05-22T14:15:48.473Z
C291,zachary mitchell,M,nebraska,77,True,2019-03-06 13:46:39,2023-05-22T14:15:48.474Z
C292,keith williams,M,kansas,82,False,2017-04-24 11:47:34,2023-05-22T14:15:48.476Z
C293,jennifer cisneros,F,utah,54,False,2019-02-06 08:14:33,2023-05-22T14:15:48.477Z
C294,rebecca campbell dds,F,west virginia,19,True,2018-03-07 12:48:13,2023-05-22T14:15:48.478Z
C295,taylor pierce,F,oklahoma,59,True,2018-12-24 18:35:40,2023-05-22T14:15:48.480Z
C296,jeffrey griffin,M,florida,67,True,2019-08-03 01:26:44,2023-05-22T14:15:48.481Z
C297,brenda hayden,F,north carolina,47,False,2019-07-02 05:24:42,2023-05-22T14:15:48.483Z
C298,adrian kim,M,washington,26,False,2018-04-22 06:45:09,2023-05-22T14:15:48.484Z
C299,yvonne alexander,F,wisconsin,50,True,2018-02-04 20:53:59,2023-05-22T14:15:48.486Z
C300,isaiah booth,M,alaska,54,True,2016-09-19 14:40:53,2023-05-22T14:15:48.488Z
C301,kathy johnson,F,north dakota,39,True,2016-10-26 09:09:46,2023-05-22T14:15:48.489Z
C302,leah gallagher,F,virginia,71,True,2017-02-07 11:45:59,2023-05-22T14:15:48.491Z
C303,margaret walsh,F,arkansas,63,True,2019-12-06 23:50:12,2023-05-22T14:15:48.493Z
C304,cassandra key,F,new york,72,True,2019-08-31 21:36:27,2023-05-22T14:15:48.494Z
C305,jenna jones,F,mississippi,23,False,2017-09-27 17:32:41,2023-05-22T14:15:48.495Z
C306,austin gomez,M,tennessee,19,True,2019-11-30 11:07:53,2023-05-22T14:15:48.497Z
C307,nicole watson,F,washington,81,False,2016-08-19 15:20:36,2023-05-22T14:15:48.498Z
C308,karen warren,F,minnesota,39,True,2017-11-29 09:51:06,2023-05-22T14:15:48.500Z
C309,valerie ray,F,new jersey,43,True,2016-10-06 00:02:31,2023-05-22T14:15:48.502Z
C310,natalie donaldson,F,rhode island,23,True,2019-06-30 16:21:27,2023-05-22T14:15:48.503Z
C311,mr. cody miller dds,M,nebraska,52,True,2019-06-09 19:47:24,2023-05-22T14:15:48.505Z
C312,lisa marquez,F,utah,85,False,2017-04-07 15:21:08,2023-05-22T14:15:48.506Z
C313,charles marshall,M,virginia,39,True,2018-11-14 06:05:55,2023-05-22T14:15:48.508Z
C314,victoria torres,F,minnesota,85,True,2019-11-17 11:39:30,2023-05-22T14:15:48.510Z
C315,michael molina,M,california,42,True,2016-08-10 21:50:38,2023-05-22T14:15:48.511Z
C316,brianna morris,F,arkansas,56,True,2017-12-18 17:23:55,2023-05-22T14:15:48.513Z
C317,kathryn murphy,F,nevada,81,True,2016-01-07 04:59:03,2023-05-22T14:15:48.515Z
C318,holly brown,F,rhode island,77,True,2019-09-07 03:15:18,2023-05-22T14:15:48.516Z
C319,allen howell,M,north carolina,46,True,2017-11-12 21:15:44,2023-05-22T14:15:48.517Z
C320,stephanie hart,F,hawaii,54,True,2019-03-28 00:42:06,2023-05-22T14:15:48.519Z
C321,kyle duncan,M,california,85,False,2016-02-25 02:13:30,2023-05-22T14:15:48.520Z
C322,brian allen,M,new mexico,29,True,2019-10-09 22:06:30,2023-05-22T14:15:48.521Z
C323,julie mullins,F,arkansas,31,True,2018-11-09 18:19:52,2023-05-22T14:15:48.523Z
C324,terri lucas,F,south carolina,74,False,2017-10-09 20:13:03,2023-05-22T14:15:48.524Z
C325,patrick palmer,M,mississippi,87,False,2016-07-20 09:50:22,2023-05-22T14:15:48.526Z
C326,lee williams,M,maine,89,False,2019-07-05 22:01:57,2023-05-22T14:15:48.527Z
C327,james edwards,M,delaware,53,False,2018-02-06 18:35:01,2023-05-22T14:15:48.529Z
C328,michael watson,M,california,42,True,2017-06-17 04:40:04,2023-05-22T14:15:48.530Z
C329,jeffrey murray,M,pennsylvania,84,False,2017-02-02 05:42:37,2023-05-22T14:15:48.532Z
C330,taylor owens,F,rhode island,26,True,2016-03-19 09:57:17,2023-05-22T14:15:48.533Z
C331,susan velez,F,florida,68,False,2016-06-07 00:53:21,2023-05-22T14:15:48.535Z
C332,alexis cunningham,F,alaska,70,False,2019-06-23 06:19:17,2023-05-22T14:15:48.536Z
C333,david alvarez,M,idaho,75,False,2016-03-13 16:05:48,2023-05-22T14:15:48.538Z
C334,shelly rodriguez,F,wisconsin,32,False,2016-04-26 08:13:58,2023-05-22T14:15:48.540Z
C335,earl murray,M,vermont,25,False,2017-04-02 08:25:57,2023-05-22T14:15:48.542Z
C336,casey dixon,M,nebraska,90,False,2017-07-29 14:34:46,2023-05-22T14:15:48.543Z
C337,tracey stephenson,F,florida,73,False,2019-09-27 11:35:02,2023-05-22T14:15:48.545Z
C338,aaron welch,M,kentucky,73,False,2018-03-30 11:16:47,2023-05-22T14:15:48.546Z
C339,harry beck,M,vermont,84,False,2018-06-22 17:40:00,2023-05-22T14:15:48.547Z
C340,karen moreno,F,new hampshire,63,True,2016-03-23 04:36:43,2023-05-22T14:15:48.549Z
C341,nicholas potts,M,maryland,37,True,2016-07-26 15:44:17,2023-05-22T14:15:48.550Z
C342,nicole poole,F,new mexico,81,True,2017-09-04 09:25:50,2023-05-22T14:15:48.551Z
C343,kyle frank,M,wisconsin,35,True,2016-01-17 06:57:56,2023-05-22T14:15:48.552Z
C344,alexis powers,F,arizona,42,True,2018-01-27 11:11:06,2023-05-22T14:15:48.554Z
C345,jason melton,M,pennsylvania,45,True,2018-09-03 05:01:47,2023-05-22T14:15:48.555Z
C346,lee proctor md,M,west virginia,48,True,2018-11-10 21:49:35,2023-05-22T14:15:48.556Z
C347,brendan fuller,M,maine,22,True,2018-08-06 23:55:36,2023-05-22T14:15:48.558Z
C348,megan white,F,wyoming,49,False,2018-12-28 22:03:33,2023-05-22T14:15:48.559Z
C349,jill hinton,F,north dakota,44,True,2018-11-07 09:07:57,2023-05-22T14:15:48.561Z
C350,laura james,F,kansas,27,True,2018-02-25 02:53:16,2023-05-22T14:15:48.563Z
C351,tasha carter,F,washington,69,False,2016-03-20 15:07:07,2023-05-22T14:15:48.564Z
C352,janet decker,F,arizona,21,False,2018-06-28 18:35:20,2023-05-22T14:15:48.566Z
C353,jerry casey,M,washington,19,True,2019-03-08 05:11:23,2023-05-22T14:15:48.568Z
C354,scott butler,M,texas,70,True,2019-10-17 17:56:01,2023-05-22T14:15:48.569Z
C355,brittany johnson,F,nevada,59,True,2019-02-16 01:02:58,2023-05-22T14:15:48.571Z
C356,nicole harper,F,south carolina,88,False,2016-11-18 00:26:40,2023-05-22T14:15:48.572Z
C357,danielle black,F,south dakota,21,True,2017-05-24 13:02:56,2023-05-22T14:15:48.573Z
C358,stacey salazar,F,louisiana,23,True,2019-01-12 13:46:23,2023-05-22T14:15:48.575Z
C359,ryan reid,M,washington,49,True,2019-10-31 11:14:56,2023-05-22T14:15:48.576Z
C360,gina anderson,F,missouri,73,True,2017-08-19 20:09:02,2023-05-22T14:15:48.578Z
C361,michael weaver,M,louisiana,55,False,2018-02-09 10:47:26,2023-05-22T14:15:48.579Z
C362,brandi mckinney,F,nebraska,41,False,2018-09-22 21:09:19,2023-05-22T14:15:48.581Z
C363,anthony marshall,M,hawaii,56,True,2016-12-10 22:28:36,2023-05-22T14:15:48.582Z
C364,brooke frank,F,rhode island,32,False,2016-07-19 14:53:10,2023-05-22T14:15:48.584Z
C365,judy vaughn,F,rhode island,54,True,2019-09-09 02:09:25,2023-05-22T14:15:48.585Z
C366,jacqueline james,F,south dakota,59,False,2016-04-12 06:30:31,2023-05-22T14:15:48.586Z
C367,derrick hobbs,M,alaska,45,True,2019-06-14 17:08:52,2023-05-22T14:15:48.588Z
C368,yvonne carney,F,maryland,83,True,2018-11-25 13:12:09,2023-05-22T14:15:48.589Z
C369,brian thompson,M,louisiana,21,True,2019-11-11 08:52:18,2023-05-22T14:15:48.591Z
C370,joseph thompson,M,california,64,True,2016-08-10 08:16:41,2023-05-22T14:15:48.592Z
C371,michael chandler,M,new jersey,37,True,2019-06-21 22:31:45,2023-05-22T14:15:48.593Z
C372,caitlin hicks,F,alaska,77,True,2017-01-08 18:40:05,2023-05-22T14:15:48.595Z
C373,amber lewis,F,georgia,46,True,2016-10-01 09:27:13,2023-05-22T14:15:48.596Z
C374,cynthia raymond,F,maryland,71,True,2016-12-11 18:58:20,2023-05-22T14:15:48.599Z
C375,wayne johnson,M,florida,46,True,2019-08-21 14:08:52,2023-05-22T14:15:48.601Z
C376,jessica hurley,F,new mexico,83,True,2016-02-10 15:36:56,2023-05-22T14:15:48.602Z
C377,kathleen lawson,F,south carolina,73,False,2016-06-19 11:24:35,2023-05-22T14:15:48.604Z
C378,cory smith,M,new hampshire,68,False,2019-04-06 08:34:20,2023-05-22T14:15:48.606Z
C379,david wilson jr.,M,vermont,89,False,2018-03-01 17:50:36,2023-05-22T14:15:48.607Z
C380,amanda byrd,F,montana,42,True,2018-03-30 10:25:22,2023-05-22T14:15:48.609Z
C381,jennifer garcia,F,wisconsin,67,True,2019-12-03 20:45:07,2023-05-22T14:15:48.611Z
C382,harold brown,M,indiana,27,False,2017-12-25 20:18:18,2023-05-22T14:15:48.613Z
C383,kevin castillo,M,new hampshire,81,True,2019-09-26 13:34:18,2023-05-22T14:15:48.614Z
C384,jose bell,M,north dakota,23,True,2017-02-18 09:29:57,2023-05-22T14:15:48.616Z
C385,jeremiah anthony,M,missouri,54,False,2018-07-23 17:11:45,2023-05-22T14:15:48.618Z
C386,catherine thompson,F,michigan,35,True,2016-11-27 20:20:58,2023-05-22T14:15:48.619Z
C387,sharon dawson,F,iowa,78,True,2016-03-11 15:05:19,2023-05-22T14:15:48.621Z
C388,danielle mckay,F,nevada,31,True,2016-02-06 14:01:38,2023-05-22T14:15:48.622Z
C389,pamela smith,F,new york,34,True,2017-02-04 11:29:44,2023-05-22T14:15:48.624Z
C390,morgan frazier,F,wyoming,33,False,2019-04-28 19:55:16,2023-05-22T14:15:48.625Z
C391,gregory francis,M,ohio,76,False,2017-01-17 21:19:23,2023-05-22T14:15:48.627Z
C392,isabel cook,F,nebraska,63,False,2019-09-24 01:24:37,2023-05-22T14:15:48.628Z
C393,jessica anderson,F,rhode island,88,True,2016-01-09 11:29:39,2023-05-22T14:15:48.630Z
C394,howard rodriguez,M,new jersey,20,True,2017-07-23 10:16:13,2023-05-22T14:15:48.631Z
C395,valerie rios,F,rhode island,74,False,2017-01-08 15:59:10,2023-05-22T14:15:48.633Z
C396,gregory richards,M,vermont,84,True,2018-04-22 13:28:25,2023-05-22T14:15:48.634Z
C397,thomas grant,M,rhode island,63,False,2018-07-08 01:07:33,2023-05-22T14:15:48.635Z
C398,michael hall,M,louisiana,54,False,2016-08-12 09:49:23,2023-05-22T14:15:48.637Z
C399,william skinner,M,mississippi,64,False,2018-04-06 21:52:19,2023-05-22T14:15:48.639Z
C400,joshua walter,M,wyoming,45,True,2016-09-02 21:16:56,2023-05-22T14:15:48.640Z
C401,mason faulkner,M,alaska,67,True,2018-05-05 23:36:25,2023-05-22T14:15:48.641Z
C402,mrs. stephanie shields,F,california,24,False,2016-06-24 08:18:52,2023-05-22T14:15:48.643Z
C403,mark weaver,M,connecticut,31,False,2019-03-15 08:54:19,2023-05-22T14:15:48.644Z
C404,donald neal,M,montana,83,False,2016-02-19 11:52:03,2023-05-22T14:15:48.646Z
C405,aaron wilson,M,louisiana,30,True,2016-11-29 03:05:25,2023-05-22T14:15:48.648Z
C406,brandon levine,M,california,59,True,2017-03-23 10:26:34,2023-05-22T14:15:48.649Z
C407,melinda mcbride,F,utah,28,False,2018-02-24 17:05:53,2023-05-22T14:15:48.651Z
C408,paula johnson,F,new york,44,False,2017-04-29 00:03:45,2023-05-22T14:15:48.652Z
C409,karen campbell,F,oregon,67,True,2017-04-27 09:14:00,2023-05-22T14:15:48.654Z
C410,joseph ramirez,M,ohio,41,True,2019-06-25 02:08:49,2023-05-22T14:15:48.655Z
C411,carrie cannon,F,new mexico,71,True,2018-12-05 09:58:44,2023-05-22T14:15:48.657Z
C412,brittany wilson,F,alabama,34,True,2017-07-20 21:21:15,2023-05-22T14:15:48.658Z
C413,anna graves,F,wyoming,78,True,2017-03-14 21:40:15,2023-05-22T14:15:48.659Z
C414,sarah reed,F,kansas,35,True,2016-09-08 11:12:33,2023-05-22T14:15:48.661Z
C415,ariana anderson,F,massachusetts,18,False,2019-09-01 18:49:17,2023-05-22T14:15:48.662Z
C416,tara santiago,F,mississippi,38,False,2016-09-08 20:31:14,2023-05-22T14:15:48.664Z
C417,scott williams,M,missouri,29,False,2016-05-19 11:45:00,2023-05-22T14:15:48.666Z
C418,zachary johnson dds,M,oklahoma,60,True,2018-12-27 22:26:49,2023-05-22T14:15:48.667Z
C419,mary johnson,F,new hampshire,22,False,2018-06-17 22:00:17,2023-05-22T14:15:48.669Z
C420,jay brown,M,north carolina,30,True,2017-01-28 20:04:32,2023-05-22T14:15:48.671Z
C421,frank anthony,M,michigan,36,True,2019-10-11 04:24:23,2023-05-22T14:15:48.672Z
C422,alyssa burgess,F,montana,46,True,2017-08-29 16:01:32,2023-05-22T14:15:48.674Z
C423,justin medina,M,minnesota,76,True,2016-12-28 02:10:15,2023-05-22T14:15:48.675Z
C424,betty savage,F,vermont,73,False,2019-12-11 22:41:37,2023-05-22T14:15:48.677Z
C425,xavier smith,M,arizona,43,True,2017-11-02 03:14:59,2023-05-22T14:15:48.678Z
C426,kayla roberts,F,florida,69,True,2016-08-07 04:30:42,2023-05-22T14:15:48.680Z
C427,sherry ramirez,F,north carolina,25,False,2016-03-10 04:46:54,2023-05-22T14:15:48.682Z
C428,jessica kelly,F,florida,25,False,2017-08-10 12:14:37,2023-05-22T14:15:48.683Z
C429,michelle stewart,F,new mexico,37,False,2018-02-14 21:35:14,2023-05-22T14:15:48.685Z
C430,beth valenzuela,F,alaska,32,False,2016-10-04 19:17:24,2023-05-22T14:15:48.687Z
C431,jacob johns,M,ohio,77,False,2016-07-15 21:16:24,2023-05-22T14:15:48.688Z
C432,douglas anderson,M,michigan,29,True,2019-05-19 17:50:08,2023-05-22T14:15:48.689Z
C433,robert higgins,M,wyoming,35,True,2017-11-26 00:08:13,2023-05-22T14:15:48.690Z
C434,bethany rowe,F,nevada,23,False,2016-04-20 12:36:58,2023-05-22T14:15:48.692Z
C435,christopher brown,M,iowa,63,True,2018-02-12 15:05:19,2023-05-22T14:15:48.693Z
C436,edward gordon,M,indiana,74,False,2018-02-10 12:03:56,2023-05-22T14:15:48.695Z
C437,joshua landry,M,kansas,44,False,2016-03-21 14:45:52,2023-05-22T14:15:48.696Z
C438,bryan craig,M,colorado,48,False,2018-12-01 01:38:17,2023-05-22T14:15:48.698Z
C439,jason taylor,M,north carolina,48,True,2018-05-14 21:20:03,2023-05-22T14:15:48.699Z
C440,raymond morales,M,oregon,73,False,2018-11-16 00:23:47,2023-05-22T14:15:48.701Z
C441,erin woods,F,iowa,61,False,2018-07-02 00:01:42,2023-05-22T14:15:48.703Z
C442,chad fernandez,M,north dakota,36,True,2019-02-14 00:29:38,2023-05-22T14:15:48.705Z
C443,cody moreno,M,georgia,29,False,2018-03-08 22:19:51,2023-05-22T14:15:48.706Z
C444,andrew morrison,M,vermont,19,True,2019-06-08 12:24:39,2023-05-22T14:15:48.708Z
C445,jennifer james,F,utah,55,False,2019-11-08 13:01:28,2023-05-22T14:15:48.710Z
C446,kristen gonzales,F,nevada,59,True,2019-08-18 09:35:11,2023-05-22T14:15:48.711Z
C447,louis booker,M,new mexico,69,True,2017-04-09 07:13:19,2023-05-22T14:15:48.712Z
C448,scott lopez,M,montana,62,False,2016-06-03 22:03:44,2023-05-22T14:15:48.714Z
C449,kiara hudson,F,washington,47,True,2018-05-11 22:14:11,2023-05-22T14:15:48.715Z
C450,christine bowman,F,kansas,25,False,2016-03-02 12:32:31,2023-05-22T14:15:48.716Z
C451,james figueroa,M,illinois,25,True,2019-04-30 02:39:17,2023-05-22T14:15:48.718Z
C452,carly smith,F,vermont,88,False,2017-07-20 05:36:57,2023-05-22T14:15:48.719Z
C453,rebecca brown,F,north dakota,26,False,2016-12-17 06:25:02,2023-05-22T14:15:48.720Z
C454,brian bray,M,tennessee,32,True,2019-08-25 01:00:59,2023-05-22T14:15:48.722Z
C455,christina stewart,F,oregon,49,True,2019-04-24 08:01:21,2023-05-22T14:15:48.723Z
C456,gregory sutton,M,mississippi,54,True,2019-02-07 04:57:58,2023-05-22T14:15:48.725Z
C457,anthony smith,M,iowa,48,True,2018-01-25 14:42:04,2023-05-22T14:15:48.727Z
C458,carolyn hicks,F,west virginia,34,False,2017-08-18 01:42:22,2023-05-22T14:15:48.728Z
C459,lisa hernandez,F,rhode island,89,True,2018-03-10 19:05:54,2023-05-22T14:15:48.730Z
C460,jocelyn guerra,F,arizona,18,False,2018-09-06 01:14:26,2023-05-22T14:15:48.731Z
C461,debra le,F,rhode island,87,False,2017-10-26 20:11:15,2023-05-22T14:15:48.732Z
C462,victor turner,M,west virginia,51,True,2018-08-29 13:12:29,2023-05-22T14:15:48.734Z
C463,james maynard,M,new mexico,71,False,2018-01-29 02:31:15,2023-05-22T14:15:48.735Z
C464,angel le,F,vermont,89,True,2018-04-02 18:34:20,2023-05-22T14:15:48.737Z
C465,justin rodriguez,M,idaho,65,False,2017-12-03 06:55:14,2023-05-22T14:15:48.738Z
C466,debra martin,F,colorado,65,False,2018-09-05 10:50:12,2023-05-22T14:15:48.740Z
C467,collin hartman,M,indiana,34,False,2018-08-23 14:08:13,2023-05-22T14:15:48.741Z
C468,victor rowe,M,kentucky,71,False,2019-06-05 01:31:11,2023-05-22T14:15:48.742Z
C469,christine brown,F,new york,22,True,2017-05-12 19:30:20,2023-05-22T14:15:48.744Z
C470,barbara robinson,F,south dakota,55,True,2016-03-18 07:43:44,2023-05-22T14:15:48.745Z
C471,dawn lewis,F,colorado,62,False,2019-09-01 15:00:32,2023-05-22T14:15:48.747Z
C472,brittany cobb md,F,iowa,58,False,2017-09-16 00:06:24,2023-05-22T14:15:48.748Z
C473,allison owens,F,arkansas,18,True,2016-12-15 18:39:03,2023-05-22T14:15:48.749Z
C474,john mccarthy,M,utah,62,True,2018-03-31 10:30:31,2023-05-22T14:15:48.751Z
C475,lee peck,M,utah,82,False,2019-01-19 01:48:07,2023-05-22T14:15:48.752Z
C476,aaron weaver,M,mississippi,18,False,2019-10-27 16:57:37,2023-05-22T14:15:48.753Z
C477,jennifer sullivan,F,connecticut,55,True,2017-08-25 15:17:45,2023-05-22T14:15:48.755Z
C478,william villa,M,west virginia,28,False,2017-10-13 00:31:15,2023-05-22T14:15:48.756Z
C479,rachel gibson,F,washington,66,False,2017-02-28 15:48:18,2023-05-22T14:15:48.757Z
C480,sara smith,F,south carolina,41,True,2018-09-30 12:40:38,2023-05-22T14:15:48.759Z
C481,kathryn soto,F,washington,59,True,2017-05-05 21:29:12,2023-05-22T14:15:48.760Z
C482,michael haynes,M,delaware,74,True,2016-05-15 01:21:56,2023-05-22T14:15:48.762Z
C483,emily allen,F,maine,31,True,2018-07-24 22:52:29,2023-05-22T14:15:48.764Z
C484,catherine dixon,F,montana,86,False,2016-07-19 10:00:34,2023-05-22T14:15:48.765Z
C485,rebecca moreno,F,new mexico,43,False,2018-08-18 07:38:38,2023-05-22T14:15:48.767Z
C486,micheal green,M,new hampshire,69,True,2017-04-28 09:56:50,2023-05-22T14:15:48.768Z
C487,william lewis,M,indiana,27,True,2016-06-14 19:39:40,2023-05-22T14:15:48.770Z
C488,james thompson,M,north carolina,42,False,2016-06-30 08:04:44,2023-05-22T14:15:48.771Z
C489,robert moore,M,georgia,44,True,2018-03-26 08:50:34,2023-05-22T14:15:48.773Z
C490,jeffrey hernandez,M,arkansas,63,True,2017-03-13 16:53:21,2023-05-22T14:15:48.774Z
C491,katherine rogers,F,idaho,72,True,2016-03-26 07:28:46,2023-05-22T14:15:48.776Z
C492,krista mack,F,texas,79,False,2016-02-18 04:07:52,2023-05-22T14:15:48.778Z
C493,jason hudson,M,north carolina,54,True,2019-08-03 09:43:55,2023-05-22T14:15:48.779Z
C494,michelle salinas,F,nebraska,88,True,2018-07-18 04:19:17,2023-05-22T14:15:48.780Z
C495,chelsea rogers,F,north carolina,87,False,2017-05-27 02:11:10,2023-05-22T14:15:48.782Z
C496,grace thompson,F,california,38,True,2019-08-08 09:50:27,2023-05-22T14:15:48.784Z
C497,suzanne jackson,F,florida,67,True,2018-10-27 23:47:49,2023-05-22T14:15:48.785Z
C498,michael johnson,M,south dakota,21,True,2016-01-12 23:46:45,2023-05-22T14:15:48.787Z
C499,amanda jackson,F,tennessee,51,True,2018-04-28 14:55:07,2023-05-22T14:15:48.789Z
C500,jasmine castro,F,iowa,21,True,2018-08-04 03:45:10,2023-05-22T14:15:48.790Z
C501,william baker,M,pennsylvania,38,True,2017-07-22 07:35:17,2023-05-22T14:15:48.791Z
C502,diane park,F,ohio,42,False,2018-08-02 16:13:50,2023-05-22T14:15:48.793Z
C503,whitney johnson,F,new mexico,64,False,2016-08-13 11:31:34,2023-05-22T14:15:48.794Z
C504,john baker,M,tennessee,41,False,2019-12-19 11:35:18,2023-05-22T14:15:48.795Z
C505,jeffrey smith,M,nevada,30,False,2016-11-18 10:11:04,2023-05-22T14:15:48.796Z
C506,matthew silva,M,tennessee,35,False,2019-06-06 02:00:16,2023-05-22T14:15:48.797Z
C507,joanne jackson,F,south dakota,30,True,2016-01-29 23:16:28,2023-05-22T14:15:48.799Z
C508,daniel nolan,M,alabama,52,True,2018-02-25 07:27:42,2023-05-22T14:15:48.800Z
C509,jennifer baker,F,kentucky,33,False,2017-02-15 14:57:17,2023-05-22T14:15:48.802Z
C510,judy brewer,F,west virginia,27,True,2018-03-09 00:13:36,2023-05-22T14:15:48.803Z
C511,mark johnson,M,new jersey,64,False,2018-08-01 02:37:39,2023-05-22T14:15:48.805Z
C512,sara cole,F,alabama,25,False,2016-06-16 07:34:01,2023-05-22T14:15:48.806Z
C513,jessica richards,F,texas,50,False,2017-09-11 11:06:08,2023-05-22T14:15:48.808Z
C514,robert williams,M,florida,64,False,2019-10-14 23:36:26,2023-05-22T14:15:48.809Z
C515,april harrell,F,ohio,34,False,2018-08-04 22:12:43,2023-05-22T14:15:48.810Z
C516,joseph flores,M,iowa,50,False,2016-11-19 02:16:11,2023-05-22T14:15:48.812Z
C517,jennifer campos,F,massachusetts,70,True,2016-07-17 10:42:48,2023-05-22T14:15:48.814Z
C518,tracy mcdonald,M,arizona,29,True,2017-10-25 03:17:30,2023-05-22T14:15:48.815Z
C519,laura russell,F,louisiana,51,True,2017-02-04 08:32:42,2023-05-22T14:15:48.817Z
C520,rebecca arnold,F,texas,84,False,2019-03-24 12:10:13,2023-05-22T14:15:48.818Z
C521,karen potter,F,alabama,88,True,2017-01-18 01:47:18,2023-05-22T14:15:48.820Z
C522,raymond levine,M,louisiana,33,True,2017-08-29 14:55:10,2023-05-22T14:15:48.821Z
C523,christopher robertson,M,missouri,86,True,2017-03-08 11:05:16,2023-05-22T14:15:48.822Z
C524,joel gutierrez,M,maine,33,True,2018-10-25 00:48:49,2023-05-22T14:15:48.824Z
C525,veronica blair,F,west virginia,60,False,2017-01-14 01:20:25,2023-05-22T14:15:48.825Z
C526,matthew mcintosh,M,new mexico,54,True,2019-12-28 00:02:15,2023-05-22T14:15:48.827Z
C527,deanna olson,F,connecticut,57,True,2019-11-17 18:36:25,2023-05-22T14:15:48.828Z
C528,jason reilly,M,washington,74,False,2016-04-18 18:17:10,2023-05-22T14:15:48.829Z
C529,darrell browning,M,minnesota,48,False,2018-11-09 21:44:17,2023-05-22T14:15:48.831Z
C530,chelsea stout,F,alaska,18,True,2016-05-09 15:24:01,2023-05-22T14:15:48.832Z
C531,yolanda villanueva,F,virginia,29,False,2016-05-15 05:08:50,2023-05-22T14:15:48.834Z
C532,juan hernandez,M,iowa,32,False,2016-10-30 20:25:00,2023-05-22T14:15:48.835Z
C533,patrick jones,M,idaho,30,False,2019-06-24 06:45:20,2023-05-22T14:15:48.836Z
C534,riley gonzalez,M,oregon,74,False,2018-09-06 03:53:57,2023-05-22T14:15:48.838Z
C535,matthew tanner,M,oregon,67,True,2016-11-29 04:17:27,2023-05-22T14:15:48.839Z
